,party,result,council,region
2110,"політична партія Всеукраїнське об’єднання ""Батьківщина""",15.38,Новоархангельська районна рада,Кіровоградська обл.
2111,Радикальна партія Олега Ляшка,7.69,Новоархангельська районна рада,Кіровоградська обл.
2112,"Політична партія ""Наш край""",7.69,Новоархангельська районна рада,Кіровоградська обл.
2113,"політична партія Всеукраїнське об’єднання ""Свобода""",7.69,Новоархангельська районна рада,Кіровоградська обл.
2118,"політична партія Всеукраїнське об’єднання ""Свобода""",5.88,Новоукраїнська районна рада,Кіровоградська обл.
2119,Партія Пенсіонерів України,7.69,Новоархангельська районна рада,Кіровоградська обл.
2120,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ – УКРОП""",7.69,Новоархангельська районна рада,Кіровоградська обл.
2311,Народна Партія,23.08,Компаніївська районна рада,Кіровоградська обл.
2312,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА ""СОЛІДАРНІСТЬ""",32.35,Кіровоградська районна рада,Кіровоградська обл.
2313,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА ""СОЛІДАРНІСТЬ""",23.08,Знам'янська районна рада,Кіровоградська обл.
2314,"політична партія Всеукраїнське об’єднання ""Батьківщина""",35.29,Долинська районна рада,Кіровоградська обл.
2326,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА ""СОЛІДАРНІСТЬ""",23.08,Компаніївська районна рада,Кіровоградська обл.
2327,"політична партія Всеукраїнське об’єднання ""Батьківщина""",23.08,Компаніївська районна рада,Кіровоградська обл.
2328,"Політична Партія ""Опозиційний блок""",15.38,Компаніївська районна рада,Кіровоградська обл.
2329,"Політична партія ""Наш край""",7.69,Компаніївська районна рада,Кіровоградська обл.
2330,"політична партія Всеукраїнське об’єднання ""Батьківщина""",23.53,Кіровоградська районна рада,Кіровоградська обл.
2331,Аграрна партія України,11.76,Кіровоградська районна рада,Кіровоградська обл.
2332,"Політична партія ""Наш край""",11.76,Кіровоградська районна рада,Кіровоградська обл.
2333,"Політична Партія ""Опозиційний блок""",11.76,Кіровоградська районна рада,Кіровоградська обл.
2334,Радикальна партія Олега Ляшка,8.82,Кіровоградська районна рада,Кіровоградська обл.
2335,"Політична Партія ""Опозиційний блок""",19.23,Знам'янська районна рада,Кіровоградська обл.
2336,"політична партія Всеукраїнське об’єднання ""Батьківщина""",11.54,Знам'янська районна рада,Кіровоградська обл.
2337,"ПОЛІТИЧНА ПАРТІЯ ""СОЦІАЛІСТИ""",11.54,Знам'янська районна рада,Кіровоградська обл.
2338,"Партія ""Справедливість""",11.54,Знам'янська районна рада,Кіровоградська обл.
